id	prediction
49838	可以的，看我主椰子间介
49842	可以交个朋友吗？找你桃花运呢。
49844	可以加个微信么
49851	可以亲吗？
49853	可以去cr·LOFTERID空岫子这个是画师
49860	可以用牙签试试，筷子落后了
49867	可以，上面有我联系电话
49868	可曾听闻香蕉大统领赵信
49873	空降乌克兰去了
49874	空降直播野模
49890	快赶上跳芭蕾鞋了
49897	快逃到美国和北约大地，他们都在等你小丑，不然让俄军勇士抓住就会让你吃大排
49902	亏不是你演，是你估计得把面包嚼249下，连个250都不如
49907	哭个毛线乌克兰自找的
49929	来床重感情不好吗，草莓我给你一骗
49953	莱芜宅科刮腻常霞:自拍裸体视频卖！她专发男人裸体视频比穿戏服刺激
49955	来一架直升机，这帮杂碎就是活靶子
49961	来干杯干杯
49964	来吻个
49965	来击剑戳死你
49967	来～请你吃汉堡薯条来不
49973	兰兰还在啤酒吗
49975	篮球？小黑子，举报了
49982	老板姐姐，那天找你玩打气球
49989	老板在哪喝酒？
49994	老不死的拜登嘴巴比马桶都熏人
49996	老不要鼻子两边的，这个岁数了还和小孩挣。
50003	老公晚安嘴把你的到家
50008	老嗨壳。跳舞还行
50012	老虎机都干上了
50017	老胡辛苦了我来坐沙发了
50031	老毛子会不会打掉卫星拭目以待
50039	老年病科，从上政台世界末日来临，扫把星应该下十八层地狱般的惨叫坠落
50046	老婆我们一起努力加油！
50047	老婆我想啤酒热水
50051	老婆，讲讲双子座女人嘛
50058	老师和校长，教育系统第一个不同意吧。一个月让他们少赚多少钱呢，鄙视！
50061	老是说口嗨造成的！几个网友就那么牛逼呢？
50066	老师，我会弹钢琴、画和打篮球了！
50068	老师，考医院的编制，面试也得报班吗
50085	老头一登台就搅屎，其实他看不惯就是中国，想借多方然后也来打中国吧！给你个鸡腿赶紧下台
50113	老土豆太毒，枪毙不解恨，严惩
50116	拉帮结派，制造混乱，欧盟、北约都是负能量的组织！鄙视！
50122	垃圾男人死贱三，这两人不得好死。
50123	垃圾桶需要分类，不要在这当败类
50129	拉拉你爷爷的耳朵小宝，用力点哦
50131	辣眼睛了
50134	落叶归根，哪里来，哪里去。
50137	冷不冷月亮露的肚肚
50144	两个男孩那是儿媳
50145	两个汉堡肯定很好吃
50147	两个女人都不喜欢就这样还能够在一个家庭不可能了
50157	两个中指是什么意思？
50166	两拳头揍扁了这东西
50168	两位密谈好，把米国从地球消失
50169	两位小帅哥真可爱！太棒了！
50170	两位眼镜哥哥不是缺你那喜烟、而是气氛搞起来
50172	两张嘴咋说你都有道理
50173	两只青蛙呱呱
50177	连德奎算子刘答应之间的兄弟感情真让人哭！
50180	联合国是个什么玩意？谁的拳头硬谁就有道理！
50190	脸，肚子嘴腿。
50196	俩个恰哒乙即，素质好差。猪东西。
50202	列猪快死
50212	林渣男任渣三两魔鬼欠小贞母子的命该还了
50219	老头，美啊
50224	留胡子 绝对是敬业演员
50228	流氓猫放开那个男孩，让我来
50233	刘总黄瓜有点蔫了，不干精神可以
50234	柳月笙
50243	离婚吧！美国人不如非洲男人，一辈子很短，体验一下
50244	离婚礼不远了，恭喜恭喜新婚快乐
50250	礼貌拿/禁二转
50252	里面都是蜘蛛网，又没人管，再也不能爆护了
50260	历史上坑害中国最严重的就是俄罗斯、侵占中囯领土达七百多平方公里
50267	李小龙在世的时候，泰森肯定打不过。努力因为那时泰森才几岁
50285	露营的感觉
50296	骆驼的嘴不是嘴是个柴火灶
50301	路过大庄寺了耶
50304	璐璐，为甜馨准备老师礼物。
50327	买斤黄瓜这么难吗？
50329	买了俄罗斯的巧克力为普京维护国家安全出一份力
50336	卖气球的
50339	买烟找我！看我
50346	慢慢肌肉你可以的加油
50353	猫的嘴真的有那么大
50354	毛毛虫说话当放屁英老鹰老表子
50358	貌似这些人都踹过叶大少，或者弹过他鸡！叶大少报仇雪恨来了！
50360	猫头鹰脸
50374	马大哈太幸福，洋女婿
50378	马老师说的多好，股市有上涨的预期！
50386	马霉才昨天做惩发他的轮胎太小了，也没有做完，当一直播主播骂人真是没有素质太鄙视啦
50395	马桶:别再使劲了，我都快裂了
50399	妈呀你儿子胖的像猪一样
50402	蚂蚁大菇凉了好快
50404	蚂蚁对大象大象说、我要制载你
50408	没办法人家是统治阶级
50409	没办法运力紧张啊，多一个乌克兰籍，就少一个中国籍
50412	没吃着香蕉不开心了
50413	每次看到都会哭，他们当时真的太难了
50414	每次看见她主持的表情太难受了
50430	没搞清楚谁是正义，晨猫很二
50431	每个人都有自己生活方式，开心就好！
50434	美狗，你们都是假正义，司马昭之心路人皆知
50443	美国俄罗斯都是畜牲国家没一个好鸟
50461	美国傻大鸟！
50469	美国送了两个蘑菇给他
50472	美国与俄罗斯对擂原子弹，看看地球爆炸什么样子的
50480	美国遵守国际法了？制裁恶魔，应该从地球上抹去
50493	没见露啊，不是穿着内衣的吗？
50498	美姐姐周末愉快
50499	美姐说的太精彩了只要自己开心就好美姐
50537	妹妹走路带风
50556	美亲晚安谢谢支持鼓励
50558	美亲晚上好！感谢美亲支持。你的一句想念哭了我。
50589	每天晚上打进去一次，会让好？嗯
50593	妹晚安谢谢欣赏
50599	每一个都很无语
50600	没一个好鸟戒律堂一直看在眼里都不出来
50604	没意义蚂蚱不讲信用，和欧蛮是一伙的，偷核武、超级武器科技的
50612	没有大规模的屠杀你们也不开心，好难为人啊
50623	没有你的家叫房吗
50629	没有洗澡的原因
50630	没有呀！我天天都开心，只是长大了要表现得严肃一点
50632	没有证据，淘宝有钱就是好
50633	没有知识你连男女厕所你都分不清
50636	没有起飞也不会炸
50637	没有，滚，再问打你
50646	懵懂的情侣，从听这首歌开始
50648	萌萌真懂事看的哭加油
50665	灭火，是加油吧？不然怎么继续印美元，怎么继续养狗
50668	明基医院食堂
50673	明年叫老逼灯
50682	明天就又开学了，满脸不，好好学习
50683	明天你微信叫我来哦！看到流口水来了
50692	米就是魔鬼，全人类的di人
50693	米老鼠作死啊，放只猫弄屎它
50724	摩托车卖给我得了太爱它了
50734	母老虎，武松打虎！
50741	耐克陪靴子社会
50751	难道女人不是双嘴吗
50753	难道泽连斯基还以为是在拍摄电影？这是真实的战争好吗。还在那人物介绍。普京：总导演
50754	男大学生打卡处
50756	男的费力不讨好，就如火柴掏耳朵、还是耳朵舒服
50760	男的鸡鸡好女的喜欢
50765	南瓜型号
50773	男人都会收藏几个手电筒，没事打开照几下。
50774	男人就要搞健身，弄努力！
50775	男人那方面会玩女人都开心，美
50776	男人那么多不找、找树，不太明白
50781	男人找妈妈聊天目的，接受为了三盒盒
50783	男人可以借，也可以租
50799	拿包卫生纸不拿钱怎么能答应
50806	那不是只有把银行炸毁哦
50813	那地方就是犯罪的天堂，就是犯罪的标签请你做个人吧，菩萨
50830	那个叫什么猪鼻子的你有什么脸拉黑我啊救命既然你也想眼不见心不烦那互相拉黑吧别在这道德绑架了
50835	那个年代两塞秀，粘瓷砖的房子好比现在的别墅。
50838	那个是你小公主？
50848	那个蘑菇好白
50864	那就请哥哥背心半永久可以吗
50897	那妳就给爷爬
50911	哪怕房子被叭都不要签
50919	那是99年5月7号，我们国人一辈子都不能忘记
50928	那是鹰干的，不干报
50937	那我啤酒水果茶
50950	那些喜欢拳头的多看看
50959	那只长犄角的大羊呢？嘿嘿……捡软柿子捏
50973	那鹰就别出来恶心人了吧
50975	能把毛巾拉上一捏吗
50977	能不能帮我杀了他
50979	能不能把我滴爱车快递过来我要克搞自助烤肉七
50993	能买个自行车上面的一个气门桩
50994	能买个自行车上面的一个气门桩上的鸡肠子
51001	能用拳头解决的事情，就别动嘴
51003	娘们儿那两张嘴，总有一样不上听
51014	鸟子亲亲哥哥不要理她们，她们都是装变态，我才是真变态
51017	鸟飞走了你玩完喽
51022	你gun你奶奶的
51028	你tm刷这么多摩托车干嘛
51031	牛逼大茄子真好吃哈
51034	牛角里面居然有肉，我以为是空的
51037	牛肉面确实好吃但其他没印象
51053	你别搞笑了，就他一拳下去，你都不知道嘴在哪里
51055	你鼻子歪了
51057	你比花美
51060	你不害怕吗？还敢吃
51061	你不去夜总会上班真是可惜你了
51069	你不知道干部眼瞎了，酒肉吃糊涂了
51075	你长的这逼样加上人家难看的上你
51078	你吃个锤子的花生米
51081	你穿泳衣好看
51091	你等着嘛！吻
51092	你的鼻孔比你手里的梨都大
51106	你的声音好鄙视啊
51115	你的阴谋论观点令人鄙视，
51117	你的意思我们也要学习一下是吗以后只会举手就行了
51122	你的企鹅怎么才3只
51137	你懂个锤子，网红才是国家栋梁。他们开播火箭满天飞
51144	你都不想汉堡薯条你个假歪果仁
51150	你儿子耳朵招财
51162	你个lou逼，我每天十分钟就搞定
51172	你个破嘴，两个老爷们撒啥子嘛
51185	你喝的淮戏，好听美美哒！真棒！
51193	你会得罪企鹅公司的
51200	你家的火箭回转弯吗
51202	你家立刻被鬼刀死
51211	你近视眼镜吧，是不是眼镜掉了
51216	你就是别翻我生气举报了
51222	你就是一个r龙包
51224	你就是一个看热闹的人鄙视
51229	你就说你丢坏了多少个唱歌！
51264	你裤裆那把火能吸引两辆消防车?
51274	你老婆的房子太简陋了
51277	你连个鸟都不算，去S吧
51284	你俩眼睛够瞎的，那么近都看不见，还要打电话
51296	你妈妈给你、找到小爸了吗？
51312	你们不给他们当保护伞，他能这么猖狂吗？狗东西
51329	你们美国不递刀子，能打起来吗
51339	你们相信一见钟情？
51348	你们酸死我了
51352	你奶奶站边上一脸懵逼，心想：这娃脑子不是被门郏了就是被驴踢了
51353	你难受了，说你亲爹啦
51360	你那个门要不要开大点
51369	你那臀还是蜜桃？
51380	你能停止懂什么
51387	你评论我还寻思你quan房子都掛了呢
51395	你去拿起武器上打电话场
51425	你是魔鬼嘛
51447	你是嘴里跑火车吧？
51450	你是合江的啊？
51495	你像只杀在咬我鱼塘
51501	你喜欢这么大的黄瓜，我懂了
51541	你有刀吗还切
51549	你在捏他我就过来掐死你啰
51550	你在说菜话
51554	你咋不把奥黛尿的红酒都喝了哪
51558	你怎么喜欢病娇我懂了敢出轨拿刀砍你
51572	你这不是跳舞是周杰伦双节棍！
51581	你这个眼镜就很，，
51583	你这脸抖是给大嘴粑掏的包
51584	你这理发不占减的真丑
51586	你这缅北魔鬼还我中国同胞来
51588	你这女人眼！怎么嫁这个人渣
51599	你这样是会把气球喝醉的
51601	你这样剑货小心点吧
51602	你这一个大逼斗给我幼小的心灵造成了多么大的伤害啊
51604	你这种八流砖家赶紧回去重点吧做点有意义对国家有贡献的人
51612	你知道老子为什么要写道德经吗
51616	你只管说我只相信俄国
51634	你坐马桶上发的吧
51642	你嘴吃屎了
51648	你放屁啊，一天乱说
51658	弄个远程操控机器人，可以做任何事了
51663	暖不暖我不知道，但我知道刘奶奶一定是凉的
51681	女人的脸被你丢尽了，男人是对的
51682	女人的嘴骗人的鬼
51698	嗯打戒指1w多
51713	哦，就是冒亲的，多亲几下嘴就好了
51723	旁边那四瓶啤酒是你喝的不？
51725	螃蟹好大
51727	胖的太不正常了快去医院看看去吧
51728	潘楠…比基尼泳装给我看
51736	跑去看火箭发射了呀
51745	怕啥！急眼了启动核按钮，谁都别想好过
51748	配个话筒声卡，绝对了
51756	朋友多啦路好走
51757	朋友打韩国吗？
51762	骗子也哭了
51782	漂亮妹妹合唱完美
51784	漂亮妹妹好快乐哦
51786	漂亮妹妹，你真幽默会跳舞跳的舞精彩优秀的，画面太美啦
51787	漂亮奶奶可爱的宝贝
51789	漂亮真好听喜欢美美哒
51793	漂亮，跳舞也好看。
51801	平论区数字是你胃微信？
51803	评论这么少估计大家都对发射火箭习以为常了
51805	屏幕外的手机人
51841	普京中计了？
51850	噗，这是你的遗大象吗天天呲
51863	钱包捂不住啊
51876	前女友鼻子真大呀，跟猪似的
51895	切鄙视跳梁小丑
51900	请试管婴儿纳入医保！会有很多宝宝降生
51901	请不要恶死我们的熊猫。Thankyou.(๑ت๑)
51913	情侣鞋吗
51923	青蛙一样的身材
51928	请问气球在哪买的
51929	庆幸我们生活在中国，同意的右边集合吧
51940	亲亲唱的真好听俺来支持你了！
51950	亲下面最有感觉
51953	亲一口没啥的
51962	亲下面算不算真爱
51965	亲亲上午好每次看到你的评论十分开心
51971	求大俄罗斯画像
51974	求资源，红包供上
51978	期待山上核花开
51987	起飞末日飞机乃不祥之物
51992	七六年数大龙的！算好了再说！
51999	其实你没有马桶干净
52010	其它都编得可以，就是年龄上编的离谱了那么一点点有待改进
52011	其它国家傻眼了，说我们有吓饺子了
52012	七天跳舞伸手不凡
52014	起早一天王老头被你哭走了
52039	拳头之下才有和平
52040	拳头硬才能让别人和我们讲道理
52070	去你奶奶个大驴粪球子的三驴凳子的铁锅炖弯弯
52078	去喂奶？
52082	去淘宝光夜官网，我都是在那买的
52090	让你父母少种点玉米，废女儿
52093	让婆婆带着点手套有传染病
52101	让兄弟哭了
52104	让这老头站印度厕所吸五年烟。
52113	染黑女把猩猩都带回怎么办？
52122	人间于此，喜欢是你我最近食欲不振，想啃你开胃。
52124	人家不是攻击你用原相机，是看不惯你这鼻子可惜了，感觉整坏了
52133	人家还是个小公举呢虽然花已经松了
52151	人生要往前看、生命一片好光景、努力一切都会越来越好的
52153	人帅鹰受累，人美鼻子招罪
52157	认知真tm鄙视？
52174	日你嘴，在哪里做什么
52185	感冒老婆截梦图放群里在背后嘴真的是恶心死人了
52191	若有战拳头召必回
52196	弱智，
52209	如果台词有设计不当是我的问题先给大家鞠躬了我只是想拍一个suaisuai的变装视频
52212	如果有门就更好了
52213	如果在法律允许下，估计你老早就躺在医院里
52214	如果真换成钻石就是真sb了
52228	三哥生气这事儿估计难办了
52241	三鹿没喝够是吧？把脑子喝坏了？
52249	嫂子的洞那么宽松啊能过火车了
52269	上来就是一个中指真是个很好的孩子
52274	上面有电话哈
52275	上面有联系方式
52284	上午好咱家大少奶奶来花姐花评论区做客喽感谢你的支持跟着音乐一起跳起来
52291	上电视了
52296	善良的乌克兰人民，你们只有一条路：那就是和俄罗斯人民一道把无赖流氓强盗畜生刽子手美国昂撒魔鬼赶走，因为你们和俄罗斯曾经是同宗的兄弟
52297	扇死这个保安！我是女孩妈妈的话！今天去整死他个垃圾杂种
52302	少吃俭用一根火腿肠饺子皮晚一天外翻
52303	少吃辣椒小心痔疮犯了
52306	十八禁，杜少你如此年轻，莫要沾染
52309	少说点话小心作者又让你自己去写，还骂你
52342	傻鸟职业
52349	啥时候一起去冲浪？
52351	啥玩意啊这是野猪
52359	傻鸟，大惊小怪
52365	傻妹妹才适合，好女人谈不上
52371	生儿生女都一样都是妈妈心中的宝贝，在婆家有血缘的直系亲属
52382	圣母总比你这种男的贩贱好啦
52384	生日快乐茁壮生长
52385	生气，好事没得80后
52388	生日快樂金鱼
52390	生日快门
52398	神经病杀不偿命
52401	神经病啊你！
52422	什么是道义?拳头。什么是国际准则，大炮。美国主子没教会你吗？
52429	什么玩意年纪大和生育孩子健康有鹰毛关系？
52437	什么鸟玩意？看着恶心
52457	社会主义国家看病比资本主义国家还贵，76年太阳就落山了
52459	射你左边身材不错
52466	摄影师棉裤腰再高点就更好了
52469	事b女人我已经开始想刀人了
52472	是啊，终于看见真实的卫星火箭发射了
52477	是不是不犯贱就会死啊
52483	是不是外国的月亮都比中国园啊？
52485	是不是血压高的人安装后多产生的电池还可以卖给电网赚点零花钱
52489	是不是气球破了
52491	实不相瞒我鹰了
52492	是长鼻子上的，草莓鼻子，评论区都说的啥呀
52493	是的二姐、老爸老妈玩的好开心哦
52500	是的，给你们小日本头顶扔几颗玩玩！接不住爆炸我们可不负责
52502	是的，拳头不够硬，哪里来的国泰民安！
52511	十分美丽喜欢人才多艺！
52515	时光匆匆，一晃多少年，满满的回忆
52531	是科比死了，我屌没死
52536	是吗我想试一试你这多花有多难摘
52562	是谁把我鸽子了我不说
52564	是谁秘密拍摄的？如果以耽误吃饭为理由，会被上访人员认为是态度敷衍塞责，接访人员要高度注意呢！
52572	是呀！没做工不玩手机吗？
52573	是呀，北约欠的血债中国国家外交部都没忘，你这条美狗忘得干干净净
52582	时之砂的香水太闪了黑汗水贴墙她这个特效会露出来被屠夫看见
52585	柿子，老子送你的雪茄和墨镜此时，你不配上
52596	受不鸡了开团
52597	收到举手宝宝微
52611	手套好脏
52623	帅哥你爱喝奶茶我请你
52629	帅哥早晨好合拍的视频完美、棒棒哒
52636	帅哥一枚，哪个谁看中了带回家吧
52638	帅哥真厉害
52644	甩毛，还没我的肌肉大
52653	帅友你也开心了
52659	帅演绎精湛悦目娱心
52660	帅！
52662	霜打的茄子没以前精气神了自我反醒一下自己错在哪吧！
52675	谁都不希望战但是总统走错了路线把老百姓都带洞里面，就的有人买单。
52698	谁能拒绝睡觉的时候顺便掏个鸟呢
52700	谁能拒绝一只外表高冷但到了床上就叫哥哥的白鸟呢
52701	谁能拒绝会飞的奶牛呢
52716	谁知道那对狗男女住哪里，我要去暴揍它们一顿！！人间垃圾人
52717	水嘴一个
52723	说得对满分.
52728	说的没毛病，元首早就知道谁是魔鬼。可是世人被魔鬼蒙蔽了双眼
52730	说的是唱跳rap篮球吗？
52733	说房事的拍个胖结婚是何意？
52752	说一套做一套是政府的常规操作，禁止房价下跌就是最好的证明。
52755	说中国话，别逼逼鸟语
52757	舒哭你试试
52779	私密账号叫啥呢好好当你的耗子行吗
52795	送10个蘑菇给它
52804	送一颗蘑菇给枫叶锅，再送一颗给袋鼠锅。然后看看白头鹰和约翰牛的反应。
52815	虽然我一条不占但这是个贩贱的好机会
52836	所以，没事，让欧美点蜡烛和烧酒精灯去
52837	所有的不和平都是这个老头搞出来的
52839	所有叫嚣鼓吹战争的都是邪恶跟畜生，终究会被文明社会抛弃
52841	苏老狗,省省吧
52858	太狠了，都把你嘴咬流血
52862	太可怜了，看到这种难受，感谢先辈用血肉之躯换取现在的和平
52866	太乱了女孩要自爱。正常夫妻生活可以不能有特殊的方式比如用嘴用仪器等等女孩呀哎自爱一点吧
52872	太嫩了，听别人的挑拨离间…害了多少人可怜牺牲
52875	陶醉了，美的让人喜欢
52878	太容易，抢到沙发证明一般般
52881	台山金牌月饼，好吃又不腻
52888	台湾拿台机电威胁中国大陆，一个烟花对中国经济不会有任何关系！
52899	台蛙们，看看吧
52915	糖也是机灵又可爱我超级超级她
52918	谈个毛线！他在等美国帮他
52929	掏个鸟都十年八年的判刑，真是可笑啊！
52930	套里蛙的立国这人能处
52935	讨厌战争，呼吁和平
52947	她长的不好看，跳舞好
52958	塔吊证，工资一月几千
52965	她家裤子我也卖了10年了，还可以
52966	她家没有门，说想加微信没门
52975	他俩哪能比的上阎维文老师，阎维文老师唱歌的水平多么专业，多么高啊
52978	他妈的不劝和，反递刀肯定不是什么好东西。
52998	它脑子有大病怎么会知道自己多大呢
53002	踏青也不耽误酒呀
53017	她天生会游泳淹不死
53021	他像个小丑他应该来中国参加欢乐喜剧人
53029	他因刻没有小鸟了吧？
53041	他这只要不是高速前车绝对百分百全责
53042	他只管起飞不管平息降落
53048	特别感人，我看哭了夫妻俩恩爱
53061	特斯拉车主些，乌克兰战争你们都参与了，哭不
53069	舔狗永远都是舔狗，鄙视灭国都不值得可怜！
53070	舔狗，去舔美国猪吧
53072	天皇巨星的马达一定不是奥迪钻石的
53080	天使吻过的嗓子
53098	天下有免费的碗吗？脑残
53099	天呀，这个魔法我要学习
53101	天朝的洞坑不错啊
53104	跳爆炸了最爽快，真是没求见过世界就你一个是女人嘛
53111	跳滴好性感好妖娆男人妖娆性感起来没有女人什么事了
53125	跳舞了
53140	听你说话咋嫩喜星啊，懂得逗自己媳妇开心给你点个赞
53141	听你意思老江走的时候你哭了
53160	体育中考满分快快乐乐
53175	透风能个帽子，绿帽子
53179	偷花生去了
53196	土豆吧
53202	突然发觉中这个字挺好，中立。
53214	哇好喜欢你大胖熊
53228	王大头，给个唱歌有什么好笑的解释
53248	完结提问，ok？
53260	晚上好美友公主你太漂亮了越看越好看
53268	晚上好小女孩：我才到家啊。
53284	哇塞你的手机也是10G吧，都刷到23年的新年了
53286	哇塞我的亲亲蛋蛋唱的真美呀！
53297	哇！沙发竟然不知道要说什么
53299	哇，好大一个黄瓜，让我摸摸
53306	伟大的女人！
53316	为了房失去活着的意义
53318	维尼熊和泰迪玩偶可能比任何人都合适。
53325	为啥我看像松鼠呢
53338	为什么会被禁啊
53341	为什么人家俄罗斯从哪里降落登陆都让乌知道了，这是不是被暴露了？
53344	为什么台湾省的床是系地上？
53353	为什么女人学完宜家屁股大的跟身材不符了呢
53365	纹身好像是一只蝎子吧？
53367	问题就是美国狗指手画脚导致今天的乌克兰危机
53373	温馨喜欢的画面
53375	吻你了
53386	我比曹操还喜欢，我想泡你
53393	我不怕青蛙，我就怕癞蛤蟆
53401	卧槽俩气球不是馒头吗
53412	我草？你是章鱼？
53426	我等了半天咋没从裤子掏花啊
53437	我的搜索为什么是刘浩存
53452	我弟看到流口水了
53454	我滴天满手金戒指啊
53462	我儿子的头发我在家剪，拿他当小白鼠
53464	我发誓，如果吃完没效果，出门被（车）撞！
53466	我发什么红包，搞不懂
53471	我发现我现在已经喜欢你了
53504	我还看到周大生的珠宝店门口放了很多花挺漂亮的
53515	我娇贵的土壳马公主，螃蟹在哪，我来拿
53517	我家的也有这样一回，可是那时候没有手机拍照。
53530	我就是喜欢你们看不惯唉又没有办法的样子
53540	我就右转被扣6分罚两百，这红灯离好远，视力要2.0才看得清楚。晕啊！
53550	我觉得用你鼻子上面的比较好
53556	我居然看见潇潇洗澡了
53572	我看你发的视频，都在贬低俄罗斯，你真他马是个煞笔
53595	我流b鼻子血了
53612	我们家宝宝奶奶房子没提过
53618	我们四月七号开学
53620	我们想看中国比丑陋国
53632	我们这边华莱士汉堡12.9周末可以买俩
53641	我拿我的嘴堵住你的樱桃小口
53651	我女儿特招蚊子，已经炸弹
53652	我女孩说好美
53658	我朋友让我问问你孕达快递行不行
53664	我去-_-||，有骆驼。
53665	我拳头硬了你不还试试？
53670	我去找个银行谈谈
53691	我是广西玉林的！房子跟你娘家一样好
53699	我是批发黄瓜。茄子苦瓜。各类可以用的产品
53703	我是因为，喜欢才关注你的
53709	我是专业修水龙头的
53740	我想暴骂人，你经得起几个小时的打
53743	我想钓龙虾玩
53757	我想问可以给我你的微信吗？那么多个坏男人你信的过吗？
53760	我想拽下一只鸡腿吃
53770	我喜欢骚的女人
53774	我喜欢赵丽颖，只是觉得让颖宝儿拍摄如此拼斗的电视句，残酷了一些。
53790	我要同肥瑜姐打场波篮球，然后看她穿黑丝
53802	我也觉得好尴尬，又不是好看
53808	我也是79的羊单身的老男人
53820	我也喜欢一起收徒
53831	我一看到蛋糕就走不动了
53839	我以为是什么猩猩呢。这大屁股吓人。
53840	我以为是手电筒，又像手榴弹
53844	我一整天满脑子嘘谁都别说
53853	我又不要知道倒多少克盐~因为一般都是告诉你盐少许~我要知道0.5克有啥用
53856	我有花蓝能进你的花生蚝嘛
53857	我有票了
53867	我在at你我被车撞车好了
53868	我在等铁树开花我在等乌鸦说情话
53878	我咋感觉空箱呢、
53884	我怎么只看到俄罗斯毛掉一地？难道用嘴巴能打败乌克兰？
53899	我只不过是想米饭见罢了
53901	我知道这回事下跌到负油价
53908	我支楞耳朵在这听了，没下文了
53914	我只想问他咋把刀带上车的，他妻子为啥子不给司机说清楚情况，一样的可恶！
53915	我主页懂？
53919	我最穷的时候半夜去人家地里偷了八个玉米几把白菜吃了三天
53921	我最喜欢亲吻你的嘴，你给我亲吗？
53925	我无了
53939	我杀了你
53940	我草泥马晚上吓得睡不着觉了要
53941	乌被经济寡头抽干了血，普大帝把吸血的金融寡头全干翻了，基本上大的公司都是国家队！
53955	乌克兰郁金香努力！正义必胜！
53956	乌克兰就是一头倒下的野猪，那些食肉动物都会来刁一块肉的
53962	乌克兰人民，杀人恶魔就是美国流氓无赖骗子现在你们觉醒吧！
53969	乌克兰有很多明白人，他们递刀子，受害受苦的是人民。
53975	乌克兰小丑泽拉斯基
53976	乌克兰，都和你说了不要相信漂亮国，你怎么就不耳朵呢
53979	武林禁地.闯入者杀无赦
53982	无论如何，你都要记得你是王子的女人、加油谁的生活不是一地鸡毛
53983	乌梅行不行啊！你也那么多钱还找到一个女人，真的搞笑。
53986	无名指上（闪耀的戒指）已经给出答案了
54002	物业取消，垃圾小区卫生谁扫把呢
54005	武沅的最佳时机、只是中国当局无这个胆量
54006	无语还骑大象脑洗坏了真是无语
54013	无语，还有这种乘客林子大什么鸟都有
54015	乌贼还不快滚
54020	捂住你嘴，摁倒日你！
54022	乌合之众小人也
54037	想到外面有怪兽，然后我用超能力打败了它，女同学们一脸崇拜的看着我
54039	向俄罗斯投降吧，美国是魔鬼：
54045	像个熊猫一样
54048	香蕉船兄弟，可以香蕉蔫了
54072	像田里的青蛙叫
54094	像猪头的是洞主，像头猪的凯哥
54100	想车震？
54104	先把戒指拿了
54114	先拿这钱去趟医院治治脑子
54121	仙人球花拍出来也挺好看的
54126	先上去插一嘴显得你很有攻击性？笑死
54135	现在的白菜太贵了
54144	现在的竹子都进化了？都会找洞钻了
54152	现在书让你读到清华北大出来也比不上人家城中村小学没毕业的拆迁户
54163	现在我收着呢我有熊猫烟芙蓉王烟中华药
54174	现在这个中国家没有管的的
54177	现在做轻轨活动卫星买六瓶有送哦
54188	先日你妈，然后在退钱
54196	小宝贝你太可爱了。我好想吻你哦
54222	小孩没有腰
54230	小伙子这样的烂货不能要，每天就是众多男闺蜜床上的玩物。
54233	小姐姐阔以给你发新年红包吗
54242	小鸡你是满嘴跑火车一句真话没有你就是个好吃懒做啃老的垃圾
54248	小快好酷啊！
54249	小裤衩好诱人哦
54251	晓了茄子啊
54254	小猫:总有刁民想害朕！
54255	小美真的美，像似花，
54261	小母牛坐火箭牛B冲天
54276	小人拜见公主！
54279	笑容好似盛开的花。
54284	小时候弟弟吃了几天都拉不出来，我还用调羹勺子帮他在屁眼挖出来
54333	小鹰完败
54350	小蜜蜂的排泄物
54355	小企鹅也阔爱(⑉°з°)-♡啦！
54357	小狗日的
54362	小嘴不错
54363	小嘴撅那么高，是想对我有非分之想嘛
54364	小公主真好看
54379	下班回家的路上，明天就迎着月亮了
54384	下次结婚可不带这么坑奶奶的
54386	下次想拍找我免费的帧包还
54388	下次一齐雪茄、威士忌、红酒。
54389	下蛋鸡，下句是啥
54398	下面黑的已经认命了，上面小白还在一脸懵
54406	下午好美友姐姐亲亲周末愉快
54413	下一秒就去淘宝付了意向金
54418	邪恶的犹太血！
54419	邪恶罗刹国
54420	谢谢分享，完播放欣赏友友佳作！强烈推荐完播支持弹幕一条龙、奥利给、前方高能支持
54422	谢谢靓妹的欣赏和夸赞！喜欢晚美吉祥，周末快乐
54427	谢谢美亲妹妹周末愉快
54431	谢谢唐老板关心喽！
54439	星期四我们学校不知道为什么来了消防车，消防队员真的很帅
54442	醒醒吧该打螺丝了
54454	新疆冷雪么不下
54459	心里苦的举手，找我领糖
54469	欣赏友友好话筒强烈推荐支持
54475	心血？
54490	兄弟……战
54493	胸口的老虎会咬香蕉不
54494	胸口的铃铛呢
54497	胸前的吻漂亮啊
54498	胸前玫瑰好看
54502	修猫：果然每一口猫粮都需要肉偿
54510	西瓜蔬菜大棚什么价位我几个老表在合肥种西瓜蔬菜
54529	细品看能品出仙人掌出来
54536	希望没用，对西方强盗只有用拳头说话
54539	希望我和我爱的人都可以考上自己喜欢的学校，上岸成功，父母身体健康
54557	雪橇人
54558	学生该肌肉，少年强则中国强
54562	学校明天我要去上学了
54566	靴子出轨了
54568	巡游的公主谁不爱
54579	洋:这个贱我必须犯
54580	洋葱宝贝
54586	养你这个老鹰嘴蛤蟆抓子刚能粑粑
54600	眼好没
54604	嚴禁尋情
54612	眼可大了
54615	要不是俄罗斯14年抢了克里米亚乌克兰也不会坚持要求加入北约
54616	要不要放一些直升机爆炸
54620	要出来了，快用嘴接住
