🤔,"['思考', '什么', '奇怪', '想一想', '想想', '', '疑问', '吗', '不确定', '不错', '疑惑', '考虑', '欺负', '可能', '潇洒', '不可能', '傻逼', '咋回事', '不知道', '怀疑', '啊', '想一下']","[18, 15, 5, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",thinking_face
🗣,[],[],speaking_head
👍,"['赞', '强', '真棒', '不错', '很好', '厉害', '', '厉害了', '棒', '加油', '好', '优秀', '赞赞', '点赞', '赞成', '强大', '努力', '好棒', '真牛', '非常好', '赞了', '漂亮', '棒棒哒', '太棒了', '不错不错', '很棒的', '不错赞', '案', '威武', '挺', '安全', '力量', '击', '好好', '担当', '点', '赢了赞', '牛啊', '太棒', '帅', '太好了', '强赞', '好听', '没问题', '最棒', '支持', '大佬', '勤劳的', '高', '辛苦', '按手', '真棒赞', '高啊', '厉害啊', '赞同', '顶']","[219, 27, 23, 22, 10, 9, 8, 7, 6, 5, 5, 5, 5, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",thumbs_up
🥙,"['肉夹馍', '馅饼', '肉夾饃']","[3, 1, 1]",stuffed_flatbread
💓,"['心', '心动', '爱情', '爱', '心跳', '喜欢', '么么哒']","[16, 12, 11, 3, 2, 2, 1]",beating_heart
🏜️,['沙漠'],[4],desert
🧢,"['帽子', '帽', '帽帽', '游戏机', '车', '']","[70, 3, 1, 1, 1, 1]",billed_cap
🕯,"['蜡烛', '，蜡烛']","[9, 1]",candle
💷,['英镑'],[2],pound_banknote
🍀,"['四叶草', '好运', '草', '绿叶', '嗜', '叶', '幸运', '叶子', '操', '好运气']","[9, 6, 3, 1, 1, 1, 1, 1, 1, 1]",four_leaf_clover
🍾,"['香槟', '倒酒', '开香槟']","[7, 1, 1]",bottle_with_popping_cork
➗,"['➗', '橱', '出']","[1, 1, 1]",divide
❄️,"['', '雪', '学', '雪花']","[2, 2, 1, 1]",snowflake
🐝,"['蜜蜂', '逼', '飞机', '鸟', '鸡', '蜜蜂蜜蜂', '密封', '子', '勤劳', '']","[54, 2, 1, 1, 1, 1, 1, 1, 1, 1]",honeybee
🤞,[],[],crossed_fingers
🇱🇺,['卢森堡'],[1],Luxembourg
🐠,"['鱼', '鱼鱼', '斗鱼', '余', '', '鱼儿']","[111, 2, 1, 1, 1, 1]",tropical_fish
🚘,"['车', '汽车', '开车', '车子', '压', '']","[30, 5, 2, 1, 1, 1]",oncoming_automobile
🇸🇾,['叙利亚'],[4],Syria
🏌️‍♀️,['高尔夫'],[1],woman_golfing
🤷‍♀️,"['不知道', '无所谓', '知道', '不听', '我也不知道', '遗憾', '无奈', '躺下了', '摊手', '相信', '男人', '不']","[6, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",woman_shrugging
🔵,['蓝'],[1],blue_circle
🪡,['🪡'],[1],sewing_needle
🍦,"['冰淇淋', '冰激凌', '雪糕', '甜筒']","[28, 6, 5, 1]",soft_ice_cream
🏷,"['牌子', '要']","[10, 2]",label
🛰,"['卫星', '微信']","[4, 3]",satellite
🦪,"['生蚝', '鲍鱼', '牡蛎', '蚝', '好', '夹']","[37, 3, 3, 2, 1, 1]",oyster
👼🏻,"['天使', '萨达姆']","[12, 1]",baby_angel_light_skin_tone
🐕,"['狗', '小狗', '狗狗', '犬', '狗子', '', '国狗', '大狗小狗', '眼狼', '罗斯狗', '猫']","[391, 11, 10, 7, 2, 2, 2, 1, 1, 1, 1]",dog
👊🏿,['拳'],[2],oncoming_fist_dark_skin_tone
😁,"['开心', '快乐', '微笑', '幸福', '嘿嘿', '嘻嘻', '', '好', '嗨', '开心快乐', '笑', '哈哈', '支持', '高兴', '搞笑', '开', '好了', '快樂', '还行', '人', '感谢', '羡慕', '嘿', '校', '许', '露脸', '开心啊', '美美哒哒', '太好了', '笑死', '福']","[149, 32, 15, 14, 7, 5, 4, 4, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",beaming_face_with_smiling_eyes
🕸,"['网', '霉', '八卦阵']","[1, 1, 1]",spider_web
🥊,"['拳击', '拳', '打', '手套', '拳头']","[17, 2, 1, 1, 1]",boxing_glove
🅱,"['B', '逼', 'b', '8']","[19, 8, 1, 1]",B_button_(blood_type)
🙌,"['举手', '双手', '投降', '手', '', '举双手', '手势舞', '举', '举手了', '赞成', '举个手', '投票', '好久不见', '不玩了']","[32, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",raising_hands
🧏‍♂️,"['听不见', '听']","[1, 1]",deaf_man
🦽,['轮椅'],[1],manual_wheelchair
🦸,['超人'],[1],superhero
🛎️,['盘'],[1],bellhop_bell
🇲🇳,['蒙古'],[2],Mongolia
🦸‍♂️,['超人'],[2],man_superhero
🏷️,"['标签', '标牌']","[4, 1]",label
🖋️,[],[],fountain_pen
🦹‍♀️,"['恶魔', '魔鬼']","[13, 5]",woman_supervillain
🔙,"['回去', '后退', '还回去', '拐回去', '退回', '返回']","[6, 2, 1, 1, 1, 1]",BACK_arrow
🥉,"['季军', '铜牌']","[1, 1]",3rd_place_medal
🎉,"['恭喜', '礼花']","[9, 2]",party_popper
🌸,"['花', '花花', '花朵', '花儿', '划', '华', '化', '画']","[106, 4, 2, 1, 1, 1, 1, 1]",cherry_blossom
😙,"['亲亲', '么么哒']","[3, 1]",kissing_face_with_smiling_eyes
👲,"['帽子', '地主', '绿帽子', '绿色', '哥哥', '戴帽子', '瓜帽', '']","[36, 9, 3, 1, 1, 1, 1, 1]",person_with_skullcap
🎨,"['画', '艺术', '色', '调色盘', '调色板', '画画', '美术']","[4, 3, 2, 1, 1, 1, 1]",artist_palette
👨‍🍳,"['厨师', '大厨']","[1, 1]",man_cook
💕,"['喜欢', '心', '爱', '', '心心', '么么哒', '喜欢了', '爱心', '喜歡', '浪漫', '心里', '信', '点赞', '多谢', '赞', '情', '鑫鑫', '两颗心', '爱爱', '相印', '红心', '开开心', '.爱你', '心脏', '厚爱', '心在']","[117, 109, 8, 5, 4, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",two_hearts
🤫,"['嘘', '安静', '小点声', '小声点', '别吵', '不要说', '闭嘴', '低调', '悄悄', '表情', '别说话', '', '静', '噓', '小声']","[6, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",shushing_face
👍🏿,[],[],thumbs_up_dark_skin_tone
🧍‍♂️,"['男人', '哥哥', '弟弟', '🧍\u200d♂️', '男子', '小哥哥', '大哥哥', '', '叔叔']","[51, 18, 18, 2, 2, 2, 1, 1, 1]",man_standing
🔎,"['搜索', '索“', '放大镜']","[4, 1, 1]",magnifying_glass_tilted_right
🤴🏻,"['王子', '国王']","[1, 1]",prince_light_skin_tone
🗑️,"['垃圾桶', '桶', '存放', '垃圾', '同']","[12, 2, 1, 1, 1]",wastebasket
🏤,['豪宅'],[6],post_office
🥏,"['盘子', '飞盘']","[5, 5]",flying_disc
🔁,"['循环', '循环播放']","[12, 1]",repeat_button
🕑,['时钟'],[1],two_o’clock
🦉,"['猫头鹰', '猫']","[13, 1]",owl
💪🏼,['肌肉'],[1],flexed_biceps_medium-light_skin_tone
🦋,['蝴蝶'],[14],butterfly
👨‍🎓,"['同学', '学生', '']","[7, 4, 3]",man_student
🥋,"['武术', '跆拳道']","[1, 1]",martial_arts_uniform
🕺🏻,['跳舞'],[1],man_dancing_light_skin_tone
👩🏻‍🦰,['美女'],[1],woman_light_skin_tone_red_hair
⭕,"['圈', 'O', '圏', '券', '圈圈']","[6, 1, 1, 1, 1]",hollow_red_circle
💌,"['情书', '私信', '信封', '线', '信', '信息']","[9, 4, 1, 1, 1, 1]",love_letter
🧛🏻‍♀️,['吸血鬼'],[3],woman_vampire_light_skin_tone
🥶,"['冷', '发抖', '瑟瑟发抖', '恶心', '冰冷', '好冷好冷', '凉了', '寒冷', '猪']","[53, 2, 2, 1, 1, 1, 1, 1, 1]",cold_face
🔺,['三角'],[1],red_triangle_pointed_up
👱🏻,['小伙'],[2],person_light_skin_tone_blond_hair
🉑,"['可', '可️', '']","[71, 67, 1]",Japanese_acceptable_button
🈷,"['月', '约', 'yue', '阅', '哕', '越']","[55, 2, 1, 1, 1, 1]",Japanese_monthly_amount_button
🏧,"['ATM', '', '提款机', '取款机']","[2, 1, 1, 1]",ATM_sign
🧽,"['海绵', '黄', '香皂']","[25, 1, 1]",sponge
🚦,"['红绿灯', '信号灯']","[8, 2]",vertical_traffic_light
🌦,['雨中'],[1],sun_behind_rain_cloud
🛥,['游艇'],[1],motor_boat
🙏🏿,['感谢'],[1],folded_hands_dark_skin_tone
🥗,"['菜', '沙拉']","[1, 1]",green_salad
🦔,"['刺猬', '此为', '大刺猬', '刺猬？', '']","[51, 2, 1, 1, 1]",hedgehog
🎊,"['恭喜恭喜', '恭喜', '盾牌', '跳的', '仍']","[6, 4, 1, 1, 1]",confetti_ball
💀,"['骷髅', '死亡', '死', '头骨', '鬼', '鬼子', '骷髅头', '拜', '', '死了', '骷髏']","[49, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1]",skull
🕹️,['摇杆'],[1],joystick
👈🏻,"['左边', '左', '它']","[18, 2, 1]",backhand_index_pointing_left_light_skin_tone
🍎,"['苹果', '平安果', '']","[68, 2, 1]",red_apple
😶‍🌫️,['白日梦'],[1],face_in_clouds
🥳,"['开心', '聚', '快乐', '生', '主播']","[27, 2, 1, 1, 1]",partying_face
🚴,"['自行车', '骑行']","[1, 1]",person_biking
🌇,"['晚上', '晚上好', '风景']","[11, 4, 1]",sunset
🏌️,['高尔夫'],[3],person_golfing
🌟,"['星', '', '信', '星星']","[56, 2, 1, 1]",glowing_star
🔑,"['钥匙', '', '钥匙钥匙']","[52, 1, 1]",key
🚞,"['火车', '铁路', '路', '火车上']","[14, 3, 1, 1]",mountain_railway
🗝,"['钥匙', '链接']","[1, 1]",old_key
🧜‍♀️,"['美人鱼', '人鱼', '海王']","[8, 2, 1]",mermaid
📖,"['书', '书名', '输', '舒', '乎书', '書', '书明', '看书', '选自']","[74, 4, 2, 2, 1, 1, 1, 1, 1]",open_book
🦆,"['鸭', '呀', '鸭子', '鸭子呀', '呀呀', '', '丫丫', '丫', '押', '鸭鸭', '鸭呀', '的鸭', '呀鸭', 'y鸭', '鴨', '子', '老鸭']","[159, 135, 52, 7, 7, 5, 4, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1]",duck
🌱,"['发芽', '芽', '幼苗', '苗', '绿色', '发芽了', '发', '草', '树苗', '']","[16, 5, 2, 2, 1, 1, 1, 1, 1, 1]",seedling
🏝,['海岛'],[1],desert_island
👂🏻,"['耳朵', '听', '耳', '']","[43, 2, 1, 1]",ear_light_skin_tone
♣️,['梅花'],[1],club_suit
🚿,"['洗澡', '花洒', '淋浴', '凉', '放风', '浴室', '冲凉', '水']","[31, 7, 1, 1, 1, 1, 1, 1]",shower
👕,"['衣', '短袖', 'T恤', '删']","[1, 1, 1, 1]",t-shirt
🛠,"['工业', '工具']","[1, 1]",hammer_and_wrench
🧸,"['玩偶', '泰迪熊', '熊', '大狗熊公仔', '胸']","[9, 4, 2, 1, 1]",teddy_bear
🚑,"['救护车', '医院', '救護車']","[37, 1, 1]",ambulance
🥃,"['威士忌', '酒', '水']","[7, 1, 1]",tumbler_glass
🧔🏿,['胡子'],[1],person_dark_skin_tone_beard
😐,['冷漠'],[1],neutral_face
🦗,"['蚂蚱', '蟋蟀', '蝗虫', '蚱蜢', '蛐蛐', '', '螞蚱']","[14, 4, 4, 2, 2, 2, 1]",cricket
👱‍♀️,['年轻人'],[2],woman_blond_hair
👧,"['女孩', '女孩子', '女儿', '小女孩', '女人', '妹妹', '女生', '姑娘', '', '孩子', '幼儿园', '女的', '宝贝儿', '男孩', '女孩子女孩子', '小盆友']","[107, 19, 10, 7, 4, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",girl
💰,"['钱', '元', '', '钱钱', '得钱', '费', '花钱', '价', '9元']","[671, 44, 6, 3, 1, 1, 1, 1, 1]",money_bag
✂,['剪刀'],[1],scissors
‼️,['！！'],[1],double_exclamation_mark
🐆,"['豹子', '豹', '花豹', '猫', '海豹', '虎', '金']","[9, 8, 3, 1, 1, 1, 1]",leopard
🇲🇾,['马来西亚'],[1],Malaysia
🧄,"['蒜', '大蒜', '算', '蒜头', '聪明', '洋葱', '', '算计', '酸']","[22, 7, 6, 2, 1, 1, 1, 1, 1]",garlic
🛋,"['沙发', '车']","[17, 1]",couch_and_lamp
🦭,['🦭'],[1],seal
🦄,"['马', '妈', '独角兽']","[10, 8, 5]",unicorn
🐧,"['企鹅', 'qq', 'QQ', '腾讯', '球球', '', '鸡', '俄', 'q', '且', '起', '个', 'Q', '企鹅2', '鹅', '鹅鹅']","[106, 24, 23, 5, 5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",penguin
🧙‍♂️,['法师'],[2],man_mage
🫀,['🫀'],[1],anatomical_heart
🥯,"['面包', '老婆饼', '大馕', '病']","[9, 1, 1, 1]",bagel
🍔,"['汉堡', '汉堡包', '', '小汉堡', '饼']","[91, 16, 1, 1, 1]",hamburger
👇🏿,['下面'],[2],backhand_index_pointing_down_dark_skin_tone
🎻,"['小提琴', '鸡腿']","[4, 1]",violin
🚮,"['垃圾桶', '垃圾']","[2, 2]",litter_in_bin_sign
👷,"['工人', '农民工', '环卫工人', '人', '头']","[15, 1, 1, 1, 1]",construction_worker
👨‍🦳,"['白发', '爷', '老头', '老头子']","[2, 1, 1, 1]",man_white_hair
❣️,['红心呈上'],[1],heart_exclamation
🖐,"['手掌', '不', '巴掌', '抓', '手']","[2, 1, 1, 1, 1]",hand_with_fingers_splayed
💁🏿,['黑'],[1],person_tipping_hand_dark_skin_tone
🕶,"['眼镜', '墨镜', '镜']","[5, 2, 1]",sunglasses
🕙,['钟'],[1],ten_o’clock
🌲,"['树', '数', '树木', '诉', '森林', '大树', '熟', '樹', '绿树', '白杨树', '森', '叔叔', '竖', '小树', '林', '书', '树林']","[112, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",evergreen_tree
🆒,"['酷', '酷酷', '窟', 'cool', '凉', '凉爽']","[16, 1, 1, 1, 1, 1]",COOL_button
📘,['书'],[1],blue_book
🤘,['宝'],[1],sign_of_the_horns
👩🏻,"['女人', '妈妈', '妈', '女生', '女', '妇女', '女儿', '女孩', '妹妹', '姐', '女性', '吗', '个女人', '女的', '妞', '头像', '女士', '人', '女热', '女人呢', '婊子', '孩子', '', '俩', '的女人']","[92, 30, 17, 6, 5, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",woman_light_skin_tone
🌉,"['大桥', '桥', '桥梁']","[4, 1, 1]",bridge_at_night
📅,['日期'],[3],calendar
🎹,"['钢琴', '键盘', '琴']","[18, 1, 1]",musical_keyboard
💦,"['汗水', '水', '辛苦', '汗', '雨', '下雨', '出汗', '深绿色', '水珠', '汉', '雨水', '看', '【泪目】', '汗颜', '辛苦啦', '流汗', '眼泪']","[18, 10, 9, 7, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",sweat_droplets
🏔️,"['雪山', '山', '雪', '峰', '人山人海', '山峰', '冰山']","[6, 4, 1, 1, 1, 1, 1]",snow-capped_mountain
9️⃣,[],[],keycap_9
🐶,"['狗', '狗狗', '', '汪', '酷狗']","[1150, 16, 4, 1, 1]",dog_face
💃🏿,['帅友'],[1],woman_dancing_dark_skin_tone
🛢,"['桶', '石油', '油桶', '石油桶']","[2, 2, 1, 1]",oil_drum
🐥,"['鸡', '小鸡', '鸟', '鸡鸡', '鸡仔', '小鸟', '鸡子', '小鸡仔']","[65, 23, 7, 5, 2, 1, 1, 1]",front-facing_baby_chick
🤷,['不知道'],[1],person_shrugging
🧘,['瑜伽'],[3],person_in_lotus_position
🤸🏻‍♀️,['体操'],[1],woman_cartwheeling_light_skin_tone
🪒,"['剃须刀', '刮胡刀', '刀']","[7, 2, 1]",razor
🇱🇾,[],[],Libya
💡,"['灯泡', '想法', '灯', '电灯泡', '登', '', '上分', '拜登', '点亮', '燈', '白']","[68, 17, 12, 7, 4, 3, 1, 1, 1, 1, 1]",light_bulb
📟,['传呼机'],[1],pager
📂,['文件夹'],[1],open_file_folder
9⃣,['九'],[1],keycap_9
🚀,"['火箭', '火箭炮', '导弹', '火箭弹', '火箭筒', '', '火箭军', '大火箭', '核弹', '航天', '炮', '个火箭', '炮兵', '原子弹', '小火箭', '弹', '箭', '警告', '禁']","[551, 23, 14, 7, 5, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",rocket
👁️,"['眼睛', '眼睛眼睛', '']","[46, 1, 1]",eye
🚜,"['拖拉机', '拖', '车', '', '拖拉機']","[69, 4, 1, 1, 1]",tractor
👱🏻‍♀️,"['女人', '女', '金发大波浪']","[2, 1, 1]",woman_light_skin_tone_blond_hair
😬,"['嘿嘿', '不好意思', '闭嘴', '龇牙', '可怜']","[7, 1, 1, 1, 1]",grimacing_face
💪🏻,"['肌肉', '强壮', '努力', '加油', '', '练']","[26, 12, 4, 2, 1, 1]",flexed_biceps_light_skin_tone
👴,"['老头', '爷', '爷爷', '老子', '祖父', '老爷爷', '爹', '祖宗', '老头子']","[24, 19, 13, 1, 1, 1, 1, 1, 1]",old_man
💪🏾,['努力'],[1],flexed_biceps_medium-dark_skin_tone
🧙🏻‍♀️,['女巫'],[1],woman_mage_light_skin_tone
🧁,['蛋糕'],[1],cupcake
🌫️,"['雾', '雾霾', '烟', '浪']","[4, 2, 2, 1]",fog
🕖,"['点', '七点']","[1, 1]",seven_o’clock
🏴,['旗'],[1],black_flag
🧯,"['灭火器', '消防', '灭火', '', '消费', '加油', '滅火器']","[17, 4, 2, 1, 1, 1, 1]",fire_extinguisher
🐮,"['牛', '', '牛牛', '牛逼牛']","[240, 6, 5, 1]",cow_face
🎤,"['唱歌', '唱', '话筒', '麦克风', '', '歌', '唱的', '歌唱', '声', '主持人', '晿', '说话', '麦克', '歌唱的', '晿歌', '话']","[258, 54, 47, 30, 8, 8, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1]",microphone
🙁,['不开心'],[4],slightly_frowning_face
🌍,"['地球', '星球', '', '球', '世界', '从地球']","[62, 2, 1, 1, 1, 1]",globe_showing_Europe-Africa
✉️,"['私信', '✉️']","[1, 1]",envelope
🏡,"['别墅', '房子', '家', '洋房', '別墅', '房', '庭院']","[37, 3, 3, 2, 2, 1, 1]",house_with_garden
📌,['图钉'],[1],pushpin
🌳,"['大树', '树', '森林', '书', '小树']","[6, 6, 1, 1, 1]",deciduous_tree
🐁,"['老鼠', '白鼠', '小白鼠', '鼠', '', '白老鼠']","[12, 6, 5, 2, 2, 1]",mouse
🍈,"['哈密瓜', '瓜', '甜瓜', '地瓜', '梨']","[3, 3, 2, 1, 1]",melon
👃🏿,['逼'],[1],nose_dark_skin_tone
👨,"['男人', '爸爸', '男', '父亲', '人', '', '爷', '弟', '娱乐', '叔叔', '哥哥', '别人的', '哥', '老公', '兄弟', '帅哥', '爸', '老男人', '爹', '某某', '男同胞', '帅']","[236, 27, 5, 5, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",man
🤵,"['新郎', '帅哥', '西装', '男生', '西裝', '男人']","[6, 4, 2, 1, 1, 1]",person_in_tuxedo
💥,"['爆炸', '炸', '爆', '保炸', '蹦', '火花', '啪', '爆炸了', '嘭', 'boom']","[107, 7, 4, 1, 1, 1, 1, 1, 1, 1]",collision
👓,"['眼镜', '眼睛', '墨镜', '近视', '镜', '胸罩', '眼神', '']","[99, 5, 4, 2, 2, 1, 1, 1]",glasses
🤮,"['吐', '吐了', '呕吐', '恶心', '土', '', '废物', '呕', 'yue', '吐了啊']","[46, 6, 3, 2, 2, 1, 1, 1, 1, 1]",face_vomiting
🦑,"['乌贼', '鱿鱼', '章鱼', '章', '', '臭鱿鱼', '墨鱼', '八爪鱼']","[17, 6, 3, 1, 1, 1, 1, 1]",squid
🕵️,['庄稼人'],[1],detective
🆗,"['ok', '好', '美好', '点', 'OK']","[3, 2, 1, 1, 1]",OK_button
🍃,"['叶子', '绿叶', '页', '叶', '草', '', '主页', '绿', '叶片']","[15, 7, 6, 4, 2, 1, 1, 1, 1]",leaf_fluttering_in_wind
🛴,"['滑板车', '车']","[1, 1]",kick_scooter
😠,"['生气', '愤怒', '不高兴', '气愤', '讨厌', '不开心', '闹心', '气死了', '生', '高兴', '差评', '开心', '恼火']","[26, 16, 6, 5, 4, 2, 2, 1, 1, 1, 1, 1, 1]",angry_face
🤏🏻,"['小', '捏', '手指头', '指头', '一点点', '点点', '偷', '手势']","[2, 2, 2, 1, 1, 1, 1, 1]",pinching_hand_light_skin_tone
🏆,"['冠军', '奖杯', '杯', '冠', '金', '奖']","[45, 6, 4, 3, 1, 1]",trophy
🆕,"['新', '信', '心', '新闻', '新人', '牛']","[14, 5, 2, 1, 1, 1]",NEW_button
🌙,"['月亮', '月', '晚安', '约', '香蕉', '', '小月亮', '傍晚', '月牙', '好梦', '今夜', '交', '晚上好', '晚']","[160, 4, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",crescent_moon
🎍,['竹子'],[9],pine_decoration
🤥,"['撒谎', '', '长鼻子']","[2, 1, 1]",lying_face
✌🏻,"['胜利', '耶', '页', '剪刀手', '噢耶', '', '业', '热', '欧耶', '赢', '两', '第二', '加油', '胜利胜利']","[26, 23, 6, 6, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",victory_hand_light_skin_tone
👊,"['拳头', '打击', '拳', '打', '', '权', '揍', '拳頭', '捶', '击', '出手了', '拳头硬', '全体', '加油', '打倒', '欺负', '打击啊', '拳打', '重拳', '武', '有需要的', '个小拳头', '仇', '头', '权利', '打击拳头', '攻打', '打打', '王', '去拳头', '拳头大', '么大', '打擊', '几拳', '胜利', '出拳', '战', '手', '一拳', '支持', '干']","[588, 121, 60, 24, 11, 7, 5, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",oncoming_fist
🦌,"['鹿', '驴', '狗', '羊', '露', '家伙', '撸', '小鹿', '陆', '鹿鹿', '', '三鹿', '炉', '牛', '路', '山羊']","[94, 12, 6, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",deer
🧞‍♂️,"['妖精', '(帕洛斯)']","[1, 1]",man_genie
🐛,"['冲', '虫子', '虫', '']","[9, 8, 7, 1]",bug
🇮🇳,"['印度', '']","[5, 2]",India
💃,"['跳舞', '', '舞', '跳', '妹妹', '姐姐', '舞蹈', '舞姿', '女', '舞女', '女神', '女孩', '探戈', '女人', '妹', '跳的舞', '微步', '舞来', '老板娘', '交际舞', '美美', '跳舞了', '跳跳舞', '爱滴', '拽姐', '妞', '跳起', '嫂子', '舞者']","[214, 14, 11, 4, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",woman_dancing
🗾,"['日本', '小虫子', '小日本']","[2, 2, 1]",map_of_Japan
🧋,['🧋'],[1],bubble_tea
🙋‍♀️,['同学'],[1],woman_raising_hand
🙍‍♂️,['失望'],[1],man_frowning
🚍,"['公交车', '大巴车', '公车', '巴车']","[2, 1, 1, 1]",oncoming_bus
📮,['消息'],[1],postbox
🙇‍♀️,"['道歉', '教授', '']","[2, 1, 1]",woman_bowing
👨🏽,['男朋友'],[1],man_medium_skin_tone
🏩,"['酒店旅馆', '旅馆']","[1, 1]",love_hotel
🦘,"['袋鼠', '澳大利亚', '澳洲', '加拿大', '狗', '崽子', '土老鼠', '欧洲', '老鼠', '代数', '兔子', '袋', '袋鼠妈妈', '消灭澳洲']","[127, 22, 11, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",kangaroo
🈯,"['指', '直', '脂', '质', '指望', '手', '只', '止', '指定']","[55, 2, 2, 2, 1, 1, 1, 1, 1]",Japanese_reserved_button
🐰,"['兔子', '兔', '徒']","[35, 3, 1]",rabbit_face
🔱,"['三叉戟', '武器']","[7, 2]",trident_emblem
👨🏻‍🏫,['老师'],[5],man_teacher_light_skin_tone
🍇,"['葡萄', '葡萄葡萄']","[8, 1]",grapes
🦞,"['龙虾', '海鲜', '小龙虾', '虾', '', '大龙虾']","[27, 9, 8, 4, 1, 1]",lobster
🕒,['三点'],[2],three_o’clock
🧗‍♀️,"['开门', '爬\u200d♀️', '爬山', '脚']","[2, 1, 1, 1]",woman_climbing
🍂,"['落叶', '树叶', '叶', '垃圾']","[12, 10, 2, 1]",fallen_leaf
😓,"['尴尬', '汗', '无语', '无语了', '紧张', '汗颜', '', '流汗', '唉', '额', '头', '语', '尴尬了', '不是吧', '难额', '不知道', '冷汗', '无奈', '呜呜', '窝去', '無語', '不对', '无语区', '淌汗汗', '一头汗', '难过', '无语了！', '汉']","[49, 24, 17, 14, 5, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",downcast_face_with_sweat
🔔,"['铃铛', '荡', '提醒', '铃']","[23, 1, 1, 1]",bell
🍅,"['西红柿', '番茄', '柿子', '', '红柿', '番茄小说', '稀', '试', '石', '试试', '西柿子', '西', '红遍']","[35, 20, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",tomato
👆,"['上', '上面', '上方', '戳', '指路', '顶部', '指', '点', '指头', '上边', '向上', '我俩', '这里']","[36, 26, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",backhand_index_pointing_up
🚪,"['门', '们', '', '上门', '门2', '震动', '猛', '门门', '门槛']","[181, 9, 4, 2, 1, 1, 1, 1, 1]",door
🛩️,['飞机'],[4],small_airplane
🇵🇹,['葡萄牙'],[1],Portugal
👨‍🦼,"['残疾人', '轮椅']","[2, 1]",man_in_motorized_wheelchair
⛷️,['滑雪'],[2],skier
🗑,['垃圾桶'],[1],wastebasket
🐤,"['鸟', '鸡', '', '小鸟', '鸡鸡', '鸡儿', '鸡巴', '尿', '鸟人', '乌', '鸟鸟', '机', '小鸡', '鸽', '鳥', '了', '乌克兰', '鸡崽', '鸟子', '稷', '鸟儿', '鸟儿们', '啄木鸟', '尿过', '鸟类', '子', '菜鸟']","[875, 151, 14, 12, 7, 6, 6, 6, 4, 4, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",baby_chick
🚒,"['消防车', '车', '消防']","[31, 2, 1]",fire_engine
👮,"['警察', '警官', '公安', '警', '民警']","[89, 3, 1, 1, 1]",police_officer
🛢️,"['铁桶', '桶', '油', '油桶']","[3, 2, 1, 1]",oil_drum
🌯,"['煎饼', '卷饼']","[3, 1]",burrito
🎮,"['游戏', '打游戏了', '打游戏']","[8, 1, 1]",video_game
🙅🏻‍♀️,"['降', '不可以', '达咩达咩']","[1, 1, 1]",woman_gesturing_NO_light_skin_tone
🏒,['冰球'],[2],ice_hockey
